trip_id,vehicle_id,timestamp,lat,lon
1374747207620000449,449,2013-07-25T06:32:27.000-04:00,41.225121,-8.531334
1374747207620000449,449,2013-07-25T06:32:42.000-04:00,41.224428,-8.531892
1374747207620000449,449,2013-07-25T06:32:57.000-04:00,41.224446,-8.531892
1374747207620000449,449,2013-07-25T06:33:12.000-04:00,41.224455,-8.531883
1374747207620000449,449,2013-07-25T06:33:27.000-04:00,41.224446,-8.531883
1374747207620000449,449,2013-07-25T06:33:42.000-04:00,41.22423,-8.532036
1374747207620000449,449,2013-07-25T06:33:57.000-04:00,41.22261,-8.533314
1374747207620000449,449,2013-07-25T06:34:12.000-04:00,41.222304,-8.535168
1374747207620000449,449,2013-07-25T06:34:27.000-04:00,41.222367,-8.536653
1374747207620000449,449,2013-07-25T06:34:42.000-04:00,41.222385,-8.537283
1374747207620000449,449,2013-07-25T06:34:57.000-04:00,41.222376,-8.538516
1374747207620000449,449,2013-07-25T06:35:12.000-04:00,41.222295,-8.540298
1374747207620000449,449,2013-07-25T06:35:27.000-04:00,41.222241,-8.542152
1374747207620000449,449,2013-07-25T06:35:42.000-04:00,41.221845,-8.543871
1374747207620000449,449,2013-07-25T06:35:57.000-04:00,41.220576,-8.545383
1374747207620000449,449,2013-07-25T06:36:12.000-04:00,41.220072,-8.545905
1374747207620000449,449,2013-07-25T06:36:27.000-04:00,41.219982,-8.546085
1374747207620000449,449,2013-07-25T06:36:42.000-04:00,41.219289,-8.545851
1374747207620000449,449,2013-07-25T06:36:57.000-04:00,41.218416,-8.545491
1374747207620000449,449,2013-07-25T06:37:12.000-04:00,41.216751,-8.544222
1374747207620000449,449,2013-07-25T06:37:27.000-04:00,41.215518,-8.544645
1374747207620000449,449,2013-07-25T06:37:42.000-04:00,41.213583,-8.546139
1374747207620000449,449,2013-07-25T06:37:57.000-04:00,41.212305,-8.547183
1374747207620000449,449,2013-07-25T06:38:12.000-04:00,41.211684,-8.547606
1374747207620000449,449,2013-07-25T06:38:27.000-04:00,41.212422,-8.548596
1374747207620000449,449,2013-07-25T06:38:42.000-04:00,41.213286,-8.54946
1374747207620000449,449,2013-07-25T06:38:57.000-04:00,41.212485,-8.550999
1374747207620000449,449,2013-07-25T06:39:12.000-04:00,41.2119,-8.552151
1374747207620000449,449,2013-07-25T06:39:27.000-04:00,41.211513,-8.552943
1374747207620000449,449,2013-07-25T06:39:42.000-04:00,41.210955,-8.554113
1374747207620000449,449,2013-07-25T06:39:57.000-04:00,41.211342,-8.554869
1374747207620000449,449,2013-07-25T06:40:12.000-04:00,41.211387,-8.554824
1374747207620000449,449,2013-07-25T06:40:27.000-04:00,41.211405,-8.554959
1374747207620000449,449,2013-07-25T06:40:42.000-04:00,41.210829,-8.556165
1374747207620000449,449,2013-07-25T06:40:57.000-04:00,41.211072,-8.558037
1374747207620000449,449,2013-07-25T06:41:12.000-04:00,41.210703,-8.558559
1374747207620000449,449,2013-07-25T06:41:27.000-04:00,41.210739,-8.559963
1374747207620000449,449,2013-07-25T06:41:42.000-04:00,41.209587,-8.561502
1374747207620000449,449,2013-07-25T06:41:57.000-04:00,41.209389,-8.561619
1374747207620000449,449,2013-07-25T06:42:12.000-04:00,41.209416,-8.562186
1374747207620000449,449,2013-07-25T06:42:27.000-04:00,41.2101,-8.56233
1374747207620000449,449,2013-07-25T06:42:42.000-04:00,41.21055,-8.561448
1374747207620000449,449,2013-07-25T06:42:57.000-04:00,41.21154,-8.561367
1374747207620000449,449,2013-07-25T06:43:12.000-04:00,41.212116,-8.561646
1374747207620000449,449,2013-07-25T06:43:27.000-04:00,41.213394,-8.562519
1374747207620000449,449,2013-07-25T06:43:42.000-04:00,41.213772,-8.562006
1374747207620000449,449,2013-07-25T06:43:57.000-04:00,41.214636,-8.560539
1374747207620000449,449,2013-07-25T06:44:12.000-04:00,41.214879,-8.561547
1374747207620000449,449,2013-07-25T06:44:27.000-04:00,41.215536,-8.562546
1374747207620000449,449,2013-07-25T06:44:42.000-04:00,41.217363,-8.562069
1374747207620000449,449,2013-07-25T06:44:57.000-04:00,41.21802,-8.561889
1374747207620000449,449,2013-07-25T06:45:12.000-04:00,41.21919,-8.562681
1374747207620000449,449,2013-07-25T06:45:27.000-04:00,41.220414,-8.563815
1374747207620000449,449,2013-07-25T06:45:42.000-04:00,41.221458,-8.562933
1374747207620000449,449,2013-07-25T06:45:57.000-04:00,41.222826,-8.564247
1374747207620000449,449,2013-07-25T06:46:12.000-04:00,41.224707,-8.564778
1374747207620000449,449,2013-07-25T06:46:27.000-04:00,41.226399,-8.56539
1374747207620000449,449,2013-07-25T06:46:42.000-04:00,41.226723,-8.565678
1374747207620000449,449,2013-07-25T06:46:57.000-04:00,41.227317,-8.567064
1374747207620000449,449,2013-07-25T06:47:12.000-04:00,41.228523,-8.568972
1374747207620000449,449,2013-07-25T06:47:27.000-04:00,41.229891,-8.571132
1374747207620000449,449,2013-07-25T06:47:42.000-04:00,41.231151,-8.573103
1374747207620000449,449,2013-07-25T06:47:57.000-04:00,41.231565,-8.574174
1374747207620000449,449,2013-07-25T06:48:12.000-04:00,41.23062,-8.575677
1374747207620000449,449,2013-07-25T06:48:27.000-04:00,41.229522,-8.577243
1374747207620000449,449,2013-07-25T06:48:42.000-04:00,41.228928,-8.578944
1374747207620000449,449,2013-07-25T06:48:57.000-04:00,41.22855,-8.580501
1374747207620000449,449,2013-07-25T06:49:12.000-04:00,41.228334,-8.58177
1374747207620000449,449,2013-07-25T06:49:27.000-04:00,41.228136,-8.583498
1374747207620000449,449,2013-07-25T06:49:42.000-04:00,41.228217,-8.585595
1374747207620000449,449,2013-07-25T06:49:57.000-04:00,41.229405,-8.587359
1374747207620000449,449,2013-07-25T06:50:12.000-04:00,41.229495,-8.587458
1374747207620000449,449,2013-07-25T06:50:27.000-04:00,41.229513,-8.587485
1374747207620000449,449,2013-07-25T06:50:42.000-04:00,41.230296,-8.588655
1374747207620000449,449,2013-07-25T06:50:57.000-04:00,41.23161,-8.590707
1374747207620000449,449,2013-07-25T06:51:12.000-04:00,41.232852,-8.592615
1374747207620000449,449,2013-07-25T06:51:27.000-04:00,41.233896,-8.594244
1374747207620000449,449,2013-07-25T06:51:42.000-04:00,41.234949,-8.59617
1374747207620000449,449,2013-07-25T06:51:57.000-04:00,41.236047,-8.598213
1374747207620000449,449,2013-07-25T06:52:12.000-04:00,41.236785,-8.599023
1374747207620000449,449,2013-07-25T06:52:27.000-04:00,41.236875,-8.599851
1374747207620000449,449,2013-07-25T06:52:42.000-04:00,41.237352,-8.601921
1374747207620000449,449,2013-07-25T06:52:57.000-04:00,41.237118,-8.605035
1374747207620000449,449,2013-07-25T06:53:12.000-04:00,41.236911,-8.608266
1374747207620000449,449,2013-07-25T06:53:27.000-04:00,41.236857,-8.608797
1374747207620000449,449,2013-07-25T06:53:42.000-04:00,41.236848,-8.608779
1374747207620000449,449,2013-07-25T06:53:57.000-04:00,41.236785,-8.609733
1374747207620000449,449,2013-07-25T06:54:12.000-04:00,41.236614,-8.612073
1374747207620000449,449,2013-07-25T06:54:27.000-04:00,41.236947,-8.612775
1374747207620000449,449,2013-07-25T06:54:42.000-04:00,41.237055,-8.612712
1374747207620000449,449,2013-07-25T06:54:57.000-04:00,41.237109,-8.61264
1374747207620000449,449,2013-07-25T06:55:12.000-04:00,41.237091,-8.61264
1374747207620000449,449,2013-07-25T06:55:27.000-04:00,41.237082,-8.612649
1374747207620000449,449,2013-07-25T06:55:42.000-04:00,41.237073,-8.612649
1374747207620000449,449,2013-07-25T06:55:57.000-04:00,41.237091,-8.612631
1374747207620000449,449,2013-07-25T06:56:12.000-04:00,41.237154,-8.612613
1374747207620000449,449,2013-07-25T06:56:27.000-04:00,41.237163,-8.612613
1374747207620000449,449,2013-07-25T06:56:42.000-04:00,41.237163,-8.612613
1374747207620000449,449,2013-07-25T06:56:57.000-04:00,41.237154,-8.612613
1374747207620000449,449,2013-07-25T06:57:12.000-04:00,41.237163,-8.612613
1374747207620000449,449,2013-07-25T06:57:27.000-04:00,41.237172,-8.612604
1374747207620000449,449,2013-07-25T06:57:42.000-04:00,41.237181,-8.612604
1374747207620000449,449,2013-07-25T06:57:57.000-04:00,41.237181,-8.612622
1374747207620000449,449,2013-07-25T06:58:12.000-04:00,41.237181,-8.612631
1374747207620000449,449,2013-07-25T06:58:27.000-04:00,41.237163,-8.612631
1374747207620000449,449,2013-07-25T06:58:42.000-04:00,41.237145,-8.612622
1374747207620000449,449,2013-07-25T06:58:57.000-04:00,41.237136,-8.612613
1374747207620000449,449,2013-07-25T06:59:12.000-04:00,41.237127,-8.612604
1374747207620000449,449,2013-07-25T06:59:27.000-04:00,41.237127,-8.612604
1374747207620000449,449,2013-07-25T06:59:42.000-04:00,41.237127,-8.612604
1374747207620000449,449,2013-07-25T06:59:57.000-04:00,41.237127,-8.612595
1374747207620000449,449,2013-07-25T07:00:12.000-04:00,41.237127,-8.612595
1374747207620000449,449,2013-07-25T07:00:27.000-04:00,41.237127,-8.612613
1374747207620000449,449,2013-07-25T07:00:42.000-04:00,41.237127,-8.612631
1374747207620000449,449,2013-07-25T07:00:57.000-04:00,41.237136,-8.612631
1374747207620000449,449,2013-07-25T07:01:12.000-04:00,41.237154,-8.61264
1374747207620000449,449,2013-07-25T07:01:27.000-04:00,41.237181,-8.612631
1374747207620000449,449,2013-07-25T07:01:42.000-04:00,41.238036,-8.612019
1374747207620000449,449,2013-07-25T07:01:57.000-04:00,41.238261,-8.610768
1374747207620000449,449,2013-07-25T07:02:12.000-04:00,41.238117,-8.609121
1374747207620000449,449,2013-07-25T07:02:27.000-04:00,41.237262,-8.609238
1374747207620000449,449,2013-07-25T07:02:42.000-04:00,41.236938,-8.609409
1374747207620000449,449,2013-07-25T07:02:57.000-04:00,41.23683,-8.608455
1374747207620000449,449,2013-07-25T07:03:12.000-04:00,41.237037,-8.605746
1374747207620000449,449,2013-07-25T07:03:27.000-04:00,41.237226,-8.603064
1374747207620000449,449,2013-07-25T07:03:42.000-04:00,41.237172,-8.600409
1374747207620000449,449,2013-07-25T07:03:57.000-04:00,41.236623,-8.599752
1374747207620000449,449,2013-07-25T07:04:12.000-04:00,41.236191,-8.598582
1374747207620000449,449,2013-07-25T07:04:27.000-04:00,41.235084,-8.59653
1374747207620000449,449,2013-07-25T07:04:42.000-04:00,41.23404,-8.594604
1374747207620000449,449,2013-07-25T07:04:57.000-04:00,41.233338,-8.593434
1374747207620000449,449,2013-07-25T07:05:12.000-04:00,41.232348,-8.591886
1374747207620000449,449,2013-07-25T07:05:27.000-04:00,41.231187,-8.590113
1374747207620000449,449,2013-07-25T07:05:42.000-04:00,41.230341,-8.588835
1374747207620000449,449,2013-07-25T07:05:57.000-04:00,41.230242,-8.588691
1374747207620000449,449,2013-07-25T07:06:12.000-04:00,41.229477,-8.587503
1374747207620000449,449,2013-07-25T07:06:27.000-04:00,41.228613,-8.586207
1374747207620000449,449,2013-07-25T07:06:42.000-04:00,41.228001,-8.584749
1374747207620000449,449,2013-07-25T07:06:57.000-04:00,41.228271,-8.582202
1374747207620000449,449,2013-07-25T07:07:12.000-04:00,41.228307,-8.580753
1374747207620000449,449,2013-07-25T07:07:27.000-04:00,41.22882,-8.579286
1374747207620000449,449,2013-07-25T07:07:42.000-04:00,41.229684,-8.576874
1374747207620000449,449,2013-07-25T07:07:57.000-04:00,41.231052,-8.575164
1374747207620000449,449,2013-07-25T07:08:12.000-04:00,41.231322,-8.573481
1374747207620000449,449,2013-07-25T07:08:27.000-04:00,41.230458,-8.572059
1374747207620000449,449,2013-07-25T07:08:42.000-04:00,41.228856,-8.569557
1374747207620000449,449,2013-07-25T07:08:57.000-04:00,41.227344,-8.567172
1374747207620000449,449,2013-07-25T07:09:12.000-04:00,41.22657,-8.565516
1374747207620000449,449,2013-07-25T07:09:27.000-04:00,41.22801,-8.564022
1374747207620000449,449,2013-07-25T07:09:42.000-04:00,41.228559,-8.561808
1374747207620000449,449,2013-07-25T07:09:57.000-04:00,41.229702,-8.56008
1374747207620000449,449,2013-07-25T07:10:12.000-04:00,41.229972,-8.559486
1374747207620000449,449,2013-07-25T07:10:27.000-04:00,41.230665,-8.559216
1374747207620000449,449,2013-07-25T07:10:42.000-04:00,41.230566,-8.559261
1374747207620000449,449,2013-07-25T07:10:57.000-04:00,41.230548,-8.559279
1374747207620000449,449,2013-07-25T07:11:12.000-04:00,41.230449,-8.559315
1374747207620000449,449,2013-07-25T07:11:27.000-04:00,41.229864,-8.559594
1374747207620000449,449,2013-07-25T07:11:42.000-04:00,41.229792,-8.559081
1374747207620000449,449,2013-07-25T07:11:57.000-04:00,41.229594,-8.556849
1374747207620000449,449,2013-07-25T07:12:12.000-04:00,41.228667,-8.555238
1374747207620000449,449,2013-07-25T07:12:27.000-04:00,41.228379,-8.554374
1374747207620000449,449,2013-07-25T07:12:42.000-04:00,41.228388,-8.554374
1374747207620000449,449,2013-07-25T07:12:57.000-04:00,41.228388,-8.554374
1374747207620000449,449,2013-07-25T07:13:12.000-04:00,41.228397,-8.554365
1374747207620000449,449,2013-07-25T07:13:27.000-04:00,41.22783,-8.554077
1374747207620000449,449,2013-07-25T07:13:42.000-04:00,41.225526,-8.554257
1374747207620000449,449,2013-07-25T07:13:57.000-04:00,41.22405,-8.555895
1374747207620000449,449,2013-07-25T07:14:12.000-04:00,41.222142,-8.557164
1374747207620000449,449,2013-07-25T07:14:27.000-04:00,41.221566,-8.557668
1374747207620000449,449,2013-07-25T07:14:42.000-04:00,41.220927,-8.556696
1374747207620000449,449,2013-07-25T07:14:57.000-04:00,41.220657,-8.556471
1374747207620000449,449,2013-07-25T07:15:12.000-04:00,41.220522,-8.556327
1374747207620000449,449,2013-07-25T07:15:27.000-04:00,41.220648,-8.554617
1374747207620000449,449,2013-07-25T07:15:42.000-04:00,41.219982,-8.552736
1374747207620000449,449,2013-07-25T07:15:57.000-04:00,41.219316,-8.553321
1374747207620000449,449,2013-07-25T07:16:12.000-04:00,41.219658,-8.55405
1374747207620000449,449,2013-07-25T07:16:27.000-04:00,41.217975,-8.553753
1374747207620000449,449,2013-07-25T07:16:42.000-04:00,41.216607,-8.553627
1374747207620000449,449,2013-07-25T07:16:57.000-04:00,41.215302,-8.553861
1374747207620000449,449,2013-07-25T07:17:12.000-04:00,41.213853,-8.553978
1374747207620000449,449,2013-07-25T07:17:27.000-04:00,41.212665,-8.552925
1374747207620000449,449,2013-07-25T07:17:42.000-04:00,41.211792,-8.552214
1374747207620000449,449,2013-07-25T07:17:57.000-04:00,41.211072,-8.551683
1374747207620000449,449,2013-07-25T07:18:12.000-04:00,41.20956,-8.551332
1374747207620000449,449,2013-07-25T07:18:27.000-04:00,41.208903,-8.551431
1374747207620000449,449,2013-07-25T07:18:42.000-04:00,41.20857,-8.551017
1374828411620000373,373,2013-07-26T04:46:51.000-04:00,41.161086,-8.604126
1374828411620000373,373,2013-07-26T04:47:06.000-04:00,41.161086,-8.604144
1374828411620000373,373,2013-07-26T04:47:21.000-04:00,41.161122,-8.604135
1374828411620000373,373,2013-07-26T04:47:36.000-04:00,41.161518,-8.603937
1374828411620000373,373,2013-07-26T04:47:51.000-04:00,41.161968,-8.605008
1374828411620000373,373,2013-07-26T04:48:06.000-04:00,41.162193,-8.606619
1374828411620000373,373,2013-07-26T04:48:21.000-04:00,41.162202,-8.606637
1374828411620000373,373,2013-07-26T04:48:36.000-04:00,41.162526,-8.606601
1374828411620000373,373,2013-07-26T04:48:51.000-04:00,41.163903,-8.606169
1374828411620000373,373,2013-07-26T04:49:06.000-04:00,41.16555,-8.606277
1374828411620000373,373,2013-07-26T04:49:21.000-04:00,41.167485,-8.606439
1374828411620000373,373,2013-07-26T04:49:36.000-04:00,41.169294,-8.606187
1374828411620000373,373,2013-07-26T04:49:51.000-04:00,41.170203,-8.605467
1374828411620000373,373,2013-07-26T04:50:06.000-04:00,41.170464,-8.605269
1374828411620000373,373,2013-07-26T04:50:21.000-04:00,41.171877,-8.604198
1374828411620000373,373,2013-07-26T04:50:36.000-04:00,41.172939,-8.60571
1374828411620000373,373,2013-07-26T04:50:51.000-04:00,41.173452,-8.607933
1374828411620000373,373,2013-07-26T04:51:06.000-04:00,41.174388,-8.610597
1374828411620000373,373,2013-07-26T04:51:21.000-04:00,41.174541,-8.613855
1374828411620000373,373,2013-07-26T04:51:36.000-04:00,41.174037,-8.617284
1374828411620000373,373,2013-07-26T04:51:51.000-04:00,41.173641,-8.620884
1374828411620000373,373,2013-07-26T04:52:06.000-04:00,41.17329,-8.624583
1374828411620000373,373,2013-07-26T04:52:21.000-04:00,41.172984,-8.627562
1374828411620000373,373,2013-07-26T04:52:36.000-04:00,41.17239,-8.630595
1374828411620000373,373,2013-07-26T04:52:51.000-04:00,41.171805,-8.633385
1374828411620000373,373,2013-07-26T04:53:06.000-04:00,41.171076,-8.636355
1374828411620000373,373,2013-07-26T04:53:21.000-04:00,41.169519,-8.639181
1374828411620000373,373,2013-07-26T04:53:36.000-04:00,41.168304,-8.641989
1374828411620000373,373,2013-07-26T04:53:51.000-04:00,41.168349,-8.643438
1374828411620000373,373,2013-07-26T04:54:06.000-04:00,41.169708,-8.645112
1374828411620000373,373,2013-07-26T04:54:21.000-04:00,41.171481,-8.647281
1374828411620000373,373,2013-07-26T04:54:36.000-04:00,41.173389,-8.649594
1374828411620000373,373,2013-07-26T04:54:51.000-04:00,41.175324,-8.651853
1374828411620000373,373,2013-07-26T04:55:06.000-04:00,41.177025,-8.654004
1374828411620000373,373,2013-07-26T04:55:21.000-04:00,41.177979,-8.655057
1374828411620000373,373,2013-07-26T04:55:36.000-04:00,41.178168,-8.655912
1374828411620000373,373,2013-07-26T04:55:51.000-04:00,41.177772,-8.656551
1374828411620000373,373,2013-07-26T04:56:06.000-04:00,41.177412,-8.658378
1374828411620000373,373,2013-07-26T04:56:21.000-04:00,41.17716,-8.660502
1374828411620000373,373,2013-07-26T04:56:36.000-04:00,41.177295,-8.662185
1374828411620000373,373,2013-07-26T04:56:51.000-04:00,41.177781,-8.663229
1374828411620000373,373,2013-07-26T04:57:06.000-04:00,41.17761,-8.663616
1374828411620000373,373,2013-07-26T04:57:21.000-04:00,41.177898,-8.663886
1374828411620000373,373,2013-07-26T04:57:36.000-04:00,41.177907,-8.663895
1374828411620000373,373,2013-07-26T04:57:51.000-04:00,41.177889,-8.663895
1374828411620000373,373,2013-07-26T04:58:06.000-04:00,41.177889,-8.663922
1374828411620000373,373,2013-07-26T04:58:21.000-04:00,41.177754,-8.663967
1374828411620000373,373,2013-07-26T04:58:36.000-04:00,41.177691,-8.663949
1374828411620000373,373,2013-07-26T04:58:51.000-04:00,41.1777,-8.663949
1374828411620000373,373,2013-07-26T04:59:06.000-04:00,41.177691,-8.663949
1374828411620000373,373,2013-07-26T04:59:21.000-04:00,41.177682,-8.663949
1374828411620000373,373,2013-07-26T04:59:36.000-04:00,41.177601,-8.663778
1374828411620000373,373,2013-07-26T04:59:51.000-04:00,41.177889,-8.664003
1374828411620000373,373,2013-07-26T05:00:06.000-04:00,41.177925,-8.66466
1374828411620000373,373,2013-07-26T05:00:21.000-04:00,41.177934,-8.664921
1374828411620000373,373,2013-07-26T05:00:36.000-04:00,41.177664,-8.664993
1374828411620000373,373,2013-07-26T05:00:51.000-04:00,41.177484,-8.665029
1374828411620000373,373,2013-07-26T05:01:06.000-04:00,41.177484,-8.66502
1374828411620000373,373,2013-07-26T05:01:21.000-04:00,41.177475,-8.665029
1374828411620000373,373,2013-07-26T05:01:36.000-04:00,41.177466,-8.665038
1374828411620000373,373,2013-07-26T05:01:51.000-04:00,41.177448,-8.665047
1374828411620000373,373,2013-07-26T05:02:06.000-04:00,41.177457,-8.665047
1374828411620000373,373,2013-07-26T05:02:21.000-04:00,41.177475,-8.665047
1374828411620000373,373,2013-07-26T05:02:36.000-04:00,41.177484,-8.665038
1374830373620000083,83,2013-07-26T05:19:33.000-04:00,41.144724,-8.606673
1374830373620000083,83,2013-07-26T05:19:48.000-04:00,41.144742,-8.606691
1374830373620000083,83,2013-07-26T05:20:03.000-04:00,41.144949,-8.607105
1374830373620000083,83,2013-07-26T05:20:18.000-04:00,41.144931,-8.607087
1374830373620000083,83,2013-07-26T05:20:33.000-04:00,41.145165,-8.60724
1374830373620000083,83,2013-07-26T05:20:48.000-04:00,41.145669,-8.607258
1374830373620000083,83,2013-07-26T05:21:03.000-04:00,41.146056,-8.607051
1374830373620000083,83,2013-07-26T05:21:18.000-04:00,41.146398,-8.607024
1374830373620000083,83,2013-07-26T05:21:33.000-04:00,41.146812,-8.606745
1374830373620000083,83,2013-07-26T05:21:48.000-04:00,41.146857,-8.606799
1374830373620000083,83,2013-07-26T05:22:03.000-04:00,41.146794,-8.606709
1374830373620000083,83,2013-07-26T05:22:18.000-04:00,41.146902,-8.606835
1374830373620000083,83,2013-07-26T05:22:33.000-04:00,41.146992,-8.606898
1374830373620000083,83,2013-07-26T05:22:48.000-04:00,41.147271,-8.607699
1374830373620000083,83,2013-07-26T05:23:03.000-04:00,41.147397,-8.608689
1374830373620000083,83,2013-07-26T05:23:18.000-04:00,41.147379,-8.608698
1374830373620000083,83,2013-07-26T05:23:33.000-04:00,41.147694,-8.609922
1374830373620000083,83,2013-07-26T05:23:48.000-04:00,41.147919,-8.611767
1374830373620000083,83,2013-07-26T05:24:03.000-04:00,41.147991,-8.612046
1374830373620000083,83,2013-07-26T05:24:18.000-04:00,41.148045,-8.612064
1374830373620000083,83,2013-07-26T05:24:33.000-04:00,41.148054,-8.612262
1374830373620000083,83,2013-07-26T05:24:48.000-04:00,41.147532,-8.621622
